Issue ID,Judul
12,Analisis Kualitas Layanan Website Bukalapak Terhadap Kepuasan Pengguna Menggunakan E-S-QUAL
12,"Pengaruh Kualitas Layanan Terhadap Kepuasan, Kepercayaan dan Loyalitas Pelanggan Pada E-Commerce (Studi Kasus : Berrybenka)"
12,Perancangan Website Unit Kegiatan Mahasiswa dengan Metodologi User Centered Design
12,Analisis Perbandingan Algoritma Floyd-Warshall dan Dijkstra untuk Menentukan Jalur Terpendek Pada Jaringan Openflow
12,Optimasi Menu Makanan Untuk Pemenuhan Gizi Penderita Kanker Dengan Algoritme Genetika
12,Named Entity Recognition Menggunakan Hidden Markov Model dan Algoritma Viterbi pada Teks Tanaman Obat
12,Analisis Performa Sistem Pemantauan Suhu Dan Kelembaban Berbasis Wireless Sensor Network
12,Pengembangan Game 3D Warship Operation Trikora
12,Halaman Sampul
13,Optimasi Komposisi Pakan Untuk Memenuhi Kebutuhan Nutrisi Ayam Petelur dengan Biaya Minimum Menggunakan Improved Particle Swarm Optimization (IPSO)
13,Implementasi Alokasi Memori Dinamis pada Sistem Komputer Berbasis Clustering K-Means
13,Penentuan Kelayakan Lokasi Wifi.Id Corner Dengan AHP-PSO  (Studi Kasus: Telkom Kota Kediri)
13,Pembangunan Aplikasi Iqro' Berbasis Android Menggunakan Google Speech
13,Deteksi Jumlah Penghuni Pada Ruangan Berpintu Untuk Smart Home Berbasis Arduino dan Sensor PIR
13,Optimasi Susunan Gizi Makanan Bagi Pasien Rawat Jalan Penyakit Jantung Menggunakan Real Coded Genetic Algorithm (RCGA)
13,Identifikasi Kesalahan Penulisan Kata (Typographical Error) pada Dokumen Berbahasa Indonesia Menggunakan Metode N-gram dan Levenshtein Distance
13,Pengembangan Aplikasi Mobile untuk Pelayanan Administrasi Posyandu dengan menggunakan Google Maps Api Geolocation Tagging
13,Prediksi Suku Bunga Acuan (BI Rate) Menggunakan Metode Adaptive Neuro Fuzzy Inference System (ANFIS)
13,Pengembangan Aplikasi Mobile untuk Sistem Keamanan Kantor Menggunakan NFC (Near Field Communication) dan Wi-Fi (Studi Kasus : PT. Rahmi Ida Nusantara)
13,Evaluasi Manajemen Risiko Teknologi Informasi Menggunakan COBIT 5 IT Risk (Studi Kasus : PT. Petrokimia Gresik)
13,Evaluasi Manajemen Risiko Teknologi Informasi Menggunakan Kerangka Kerja COBIT 5 (Studi Kasus Pada Perum Jasa Tirta I Malang)
13,Implementasi Light Painting Photography Dalam Analisis Cakupan Jaringan Wireless LAN Menggunakan Perangkat Berbasis Wemos D1
13,Penentuan Kelayakan Lokasi Usaha Franchise Menggunakan Metode AHP dan VIKOR
13,Prediksi Kebutuhan Air PDAM Kota Malang Menggunakan Metode Fuzzy Time Series Dengan Algoritma Genetika
13,Evaluasi Manajemen Risiko Teknologi Informasi Menggunakan Framework COBIT 5 (Studi Kasus : PT. Kimia Farma (Persero) Tbk - Plant Watudakon)
13,Sistem Pakar Diagnosis Hama-Penyakit Pada Tanaman Sedap Malam Menggunakan Metode Naive Bayes-Certainty Factor Berbasis Android
13,Analisis Faktor-Faktor yang Memengaruhi Penggunaan KMSPico Untuk Aktivasi Produk Microsoft Pada Mahasiswa Universitas XYZ
13,Pembangunan Aplikasi Penyedia Informasi Lowongan Pekerjaan Menggunakan Youtube API Pada Smartphone Android
13,Analisis Kualitas Layanan Website E-Commerce Berrybenka Terhadap Kepuasan Pengunjung Menggunakan Metode WebQual 4.0 dan Importance Performance Analysis (IPA)
13,Klasifikasi Standar Produk Baja PT. Krakatau Steel (Persero) Tbk. Berdasarkan Komposisi Kimia dan Sifat Mekanis Baja Menggunakan Fuzzy K-Nearest Neighbor (Fuzzy K-NN)
13,Evaluasi Kualitas Layanan Situs Tiket.com Terhadap Kepuasan Pengguna Menggunakan Webqual dan Importance - Performance Analysis (IPA)
13,Penerapan Bayesian Network Pada Sistem Pakar Ekspresi Wajah dan Bahasa Tubuh Melalui Pengamatan Indra Penglihatan Pada Foto
13,Peramalan Harga Saham Menggunakan Support Vector Regression Dengan Algoritme Genetika
13,Optimasi Vektor Bobot Learning Vector Quantization Menggunakan Algoritme Genetika untuk Penentuan Kualitas Susu Sapi
13,Optimasi Komposisi Makanan Diet bagi Penderita Hipertensi menggunakan Algoritme Genetika
13,"Analisis Perbandingan Performa Web Service Menggunakan Bahasa Pemrograman Python, PHP, dan Perl pada Client Berbasis Android"
13,Perbandingan Test Case Generation dengan Pendekatan Genetic Algorithm Mutation Analysis dan Sampling
13,Penentuan Jumlah Karakter pada Plat Nomor Kendaraan dengan menggunakan Selective Ratio Bounding Box
13,Sistem Informasi Geografis Kesesuaian Lahan Perumahan di Kota Malang menggunakan Metode MCE
13,Optimasi Parameter Support Vector Regression Dengan Algoritme Genetika Untuk Prediksi Harga Emas
13,Sistem Rekomendasi Psikotes untuk Penjurusan Siswa SMA menggunakan Metode Modified K-Nearest Neighbor
13,Evaluasi Kualitas Layanan Website PT. Kereta Api Indonesia (Persero) terhadap Kepuasan Pengguna Menggunakan Webqual 4.0 dan Importance-Performance Analysis (IPA)
13,Pengembangan Permainan Edukasi Berbasis Kinect bagi Penderita Asperger Syndrome untuk Menangani Empathy Disorder
13,Klasifikasi Berita Online dengan menggunakan Pembobotan TF-IDF dan Cosine Similarity
13,Sistem Pakar Identifikasi Hama Penyakit Tanaman Sedap Malam Menggunakan Fuzzy Analytical Hierarchy Process (F-AHP)
13,Pengembangan Sistem Informasi KIM (Kelompok Informasi Masyarakat) KOMINFO Jatim Berbasis Web
13,Pengembangan Sistem Deteksi Gerakan Kepala Sebagai Kontrol Pergerakan Kursi Roda Berbasis Embedded System
13,Optimasi Daftar Bahan Makanan Untuk Pasien Rawat Jalan dan Keluarga Menggunakan Algoritme Genetika
13,Rancang Bangun Sistem Pengkalibrasi Nada Dan Pengkonversi Nada Menjadi Akor Pada Instrumen Gitar Dengan LabVIEW
13,Analisis Sentimen Dengan Query Expansion  Pada Review Aplikasi M-Banking Menggunakan Metode Fuzzy K-Nearest Neighbor (Fuzzy k-NN)
13,Perbandingan Evaluasi Biaya Pengembangan Sistem Antrian RSUD Dr Soetrasno Rembang Menggunakan Metode Use Case Point dan Function Point (Studi Kasus: CV Pabrik Teknologi)
13,Sistem Kendali Navigasi Ar.Drone Quadcopter Dengan Prinsip Natural User Interface Menggunakan Microsoft Kinect
13,Otomasi Kandang Dalam Rangka Meminimalisir  Heat Stress Pada Ayam Broiler Dengan Metode Naive Bayes
13,Pembangunan Game Edukasi Ayo Belajar Rambu-Rambu Lalu Lintas Berbasis Kinect   (Studi Kasus TK Kemala Bhayangkari 10 Kota Malang)
13,Implementasi Kura Framework pada Purwarupa Rumah Cerdas
13,Optimasi Pemupukan pada Pertanian Rempah dengan Algoritme Genetika
13,Deteksi Objek Penghalang Secara Real-Time  Berbasis Mobile Bagi Penyandang Tunanetra Menggunakan Analisis Blob
13,Evaluasi Desain Antarmuka Aplikasi Mobile BPJS Ketenagakerjaan Menggunakan Heuristic Evaluation
13,Evaluasi Kualitas Layanan Website E-Commerce Salestock Indonesia Dengan Menggunakan Metode Webqual 4.0 dan Importance Performance Analysis
13,Halaman Sampul
14,Sistem Pakar Diagnosis Penyakit Pada Kambing Menggunakan Metode Naive Bayes dan Certainty Factor
14,Analisis Pengaruh Kepercayaan dan Resiko Konsumen terhadap Niat Berbelanja di Forum Jual Beli (FJB) Kaskus menggunakan Technology Acceptance Model
14,Implementasi Metode TOPSIS Untuk Penentuan Finalis Duta Wisata Joko Roro Kabupaten Malang 	(Studi Kasus : Paguyuban Joko Roro)
14,Rancang Bangun IOT Cloud Platform Berbasis Protokol Komunikasi MQTT
14,Klasifikasi Dokumen Tumbuhan Obat Menggunakan Metode Improved K-Nearest Neighbor
14,Evaluasi Kualitas Layanan Website Pemerintah Kota Batu dengan Metode E-Govqual dan Importance Performance Analysis (IPA)
14,Implementasi Metode Particle Swarm Optimization-Dempster Shafer untuk Diagnosa Indikasi Penyakit pada Budidaya Ikan Gurami
14,Sistem Pakar Berbasis Web Untuk Menentukan Pembagian Harta Waris Menurut Hukum Islam Menggunakan Metode Forward Chaining dan Dempster-Shafer
14,Optimasi Komposisi Menu Makanan bagi Penderita Tekanan Darah Tinggi Menggunakan Algoritme Genetika Adaptif
14,Pengukuran Kualitas Website Unit Pengembangan Karir dan Kewirausahaan Universitas Brawijaya Menggunakan Metode Webqual 4.0
14,Iklan Online di Media Sosial : Risiko dan Kepercayaan Pengguna terhadap Iklan Online di Line@ dengan Metode Structural Equation Modelling (SEM) Studi Kasus : Line@ Berrybenka
14,Sistem Pakar Diagnosis Penyakit Mulut menggunakan Metode Bayessian Network
14,Rancang Bangun Aplikasi Deteksi Spam Twitter menggunakan Metode Naive Bayes dan KNN pada Perangkat Bergerak Android
14,Optimasi Fungsi Keanggotaan Fuzzy Dua Tahap menggunakan Algoritme Genetika untuk Penentuan Bakat dan Tingkat Persentase Kecerdasan Anak
14,Deteksi Dini Penyakit Gagal Ginjal menggunakan Gabungan Genetic Algorithm dan Fuzzy K-Nearest Neighbor (GAFKNN)
14,Implementasi Autentikasi Json Web Token (Jwt) Sebagai Mekanisme Autentikasi Protokol MQTT Pada Perangkat NodeMCU
14,Klasifikasi Teks Pengaduan Pada Sambat Online Menggunakan Metode N-Gram dan Neighbor Weighted K-Nearest Neighbor (NW-KNN)
14,Analisis Kualitas Layanan Website Erafone terhadap Kepuasan Pelanggan menggunakan E-S-Qual dan E-Recs-Qual
14,Analisis dan Perancangan Sistem Informasi Manajemen Gudang pada PT Mitra Pinasthika Mulia Surabaya
14,Implementasi Security Pada Load Balancing Layanan Web Multidomain Dengan SSL
14,Pengembangan Sistem Self-Service Reservation pada Everyday Smart Hotel Malang Menggunakan Customer Relationship Management (CRM) Operasional Modul Sales Force Automation dan Service Automation
14,Penentuan Penerima Bantuan Ternak Menggunakan Algoritma K-Means & Naive Bayes
14,Sistem Pakar Diagnosis Penyakit Kucing Menggunakan Metode Naive Bayes - Certainty Factor Berbasis Android
14,Pengembangan Sistem Informasi Manajemen Reward Pelanggan Berbasis Website pada Pepito Market Cabang Sanur
14,Pembangunan Aplikasi Brawijaya Messenger dengan menggunakan Platform Firebase pada Universitas Brawijaya
14,Perbandingan Hasil Metode Evaluasi Usability Antara Heuristic Evaluation dengan Think Aloud pada Kasus Web FILKOM APPS untuk Mahasiswa
14,Optimasi Vektor Bobot Pada Learning Vector Quantization Menggunakan Algoritme Genetika Untuk Identifikasi Jenis Attention Deficit Hyperactivity Disorder Pada Anak
14,Implementasi Genetic Algorithm Dan Artificial Neural Network Untuk Deteksi Dini Jenis Attention Deficit Hyperactivity Disorder
14,Implementasi MQTT (Message Queuing Telemetry Transport) pada Sistem Monitoring Jaringan berbasis SNMP (Simple Network Management Protocol)
14,Implementasi Adaptive AI Pada Game Turn-Based RPG Dengan Menggunakan Metode Hierarchial Dynamic Scripting
14,Implementasi Sistem Pendeteksi Ketinggian Air Dengan Menggunakan Wireless Sensor Network Node Point To Point
14,Analisis Faktor Penerimaan Pengguna E-Learning SMA Negeri di Kota Blitar Menggunakan Model Unified Theory of Acceptance and Use of Technology (UTAUT)
14,Sistem Kendali Navigasi Quadcopter Menggunakan Suara Melalui Smartphone dan Arduino dengan Metode Text Processing
14,Implementasi Sistem Semantik Pada Perangkat Lampu Rumah Cerdas Berbasis Agen
14,Pengembangan Game Bergenre Tower Defense Dengan Mengimplementasikan Augmented Reality
14,Perbaikan Antarmuka dan Pengembangan Fitur Baru Situs Web Indonesian Future Leaders Chapter Malang menggunakan Framework Affordance-Based Design
14,Pengembangan Sistem Monitoring Aktivitas Jaringan pada Mikrokomputer Raspberry Pi
14,Optimasi Formulasi Pakan pada Proses Budidaya Ikan Bandeng Menggunakan Particle Swarm Optimization (PSO)
14,Prediksi Tingkat Keuntungan Usaha Peternakan Itik Alabio Petelur menggunakan Jaringan Syaraf Tiruan Backpropagation (Kasus di Kabupaten Hulu Sungai Utara Kalimantan Selatan)
14,Implementasi Network Slicing dengan menggunakan Flowvisor untuk Mengontrol Traffic Data Packet pada Jaringan Software Defined Network
14,Klasifikasi Penyakit Gigi Dan Mulut Menggunakan Metode Support Vector Machine
14,Perancangan Business Process Improvement Untuk Layanan Kepegawaian Menggunakan Domain Service Design Dalam Framework Information Technology Infrastructure Library (ITIL) V3 (Studi Pada Bank XYZ)
14,Analisis Kualitas Layanan Website id.oriflame.com Terhadap Kepuasan Pelanggan Menggunakan E-S-QUAL dan E-RecS-QUAL
14,Konstruksi Sistem Otomasi Pompa Air Secara Wireless Menggunakan Modul nRF24L01  Studi kasus : PTPN X PG. Pesantren Baru Kediri
14,Sistem Temu Kembali Informasi Pasal-Pasal KUHP (Kitab Undang-Undang Hukum Pidana) Berbasis Android Menggunakan Metode Synonym Recognition dan Cosine Similarity
14,Implementasi Metode Analytic Hierarchy Process - Weighted Product Untuk Rekomendasi Hunian Ideal  (Studi Kasus: Kota Malang)
14,Peramalan Kenaikan Indeks Harga Konsumen/Inflasi Kota Malang menggunakan Metode Support Vector Regression (SVR) dengan Chaotic Genetic Algorithm-Simulated Annealing (CGASA)
14,Analisis Pengaruh User Experience Ride Sharing Application Terhadap Citra Merek Pada Pengguna Android dan iOS
14,Pemodelan Sistem Pakar Untuk Menentukan Penyakit Diabetes Mellitus Menggunakan Metode Naive Bayes Studi Kasus : Puskesmas Poncokusumo Malang
14,Implementasi Algoritme Genetika Dalam Optimasi Knapsack Problem Penentuan Objek Wisata Wilayah Malang Raya
14,Klasifikasi Risiko Hipertensi Menggunakan Metode Neighbor Weighted K-Nearest Neighbor (NWKNN)
14,Halaman Sampul
15,Implementasi Metode Gabungan Multi-Factors High Order Fuzzy Time Series dan Fuzzy C-Means Untuk Peramalan Kebutuhan Energi Listrik di Indonesia
15,Analisis Load Balancing Pada Web Server Menggunakan Algoritme Weighted Least Connection
15,Rancang Bangun Sistem Penghitung Jumlah Orang Melewati Pintu menggunakan Sensor Infrared dan Klasifikasi Bayes
15,Peramalan Curah Hujan Menggunakan Metode High Order Fuzzy Time Series Multi Factors
15,Analisis User Experience Pada Game CS:GO dengan Menggunakan Metode Cognitive Walkthrough dan Metode Heuristic Evaluation
15,Rancang Bangun Infrastruktur Pemrosesan Big Data Menggunakan Apache Drill (Studi Kasus: SIRCLO)
15,Optimasi Penjadwalan Asisten Praktikum pada Laboratorium Pembelajaran Menggunakan Algoritme Genetika (Studi Kasus : Fakultas Ilmu Komputer Universitas Brawijaya)
15,Optimasi Fungsi Keanggotaan Fuzzy Mamdani menggunakan Algoritme Genetika untuk Penentuan Kesesuaian Lahan Tanam Tembakau
15,Rancang Bangun Aplikasi Geofence Marketing Cafe Berbasis Android Studi Kasus: Ice Ah!
15,Analisis Faktor-Faktor Yang Memengaruhi Niat Berperilaku Pengguna Dalam Bertransaksi pada Online Travel Agent XYZ
15,Penerapan Sentimen Analisis Acara Televisi Pada Twitter Menggunakan Support Vector Machine dan Algoritma Genetika  sebagai Metode Seleksi Fitur
15,Prediksi Tren Kurs Dollar Dari Berita Finansial Amerika Serikat Berbahasa Indonesia Menggunakan Support Vector Machine
15,Analisis Perbandingan Dampak Serangan Black Hole pada Peformansi Protokol Routing OLSR dan AODV di Jaringan Wireless Mesh Network
15,Pengembangan Sistem Evaluasi Pembelajaran PAUD (Studi Kasus di PAUD Seruni 05 Kota Malang)
15,Analisis Penerimaan SIDJP Menggunakan Technology Acceptance Model (TAM) Pada KPP Pratama Mojokerto
15,Analisis Tingkat Aksesibilitas Halaman Utama  Situs Web Perguruan Tinggi Di Indonesia Berdasarkan WCAG 2.0
15,Identifikasi Kondisi Kesehatan Ayam Petelur Berdasarkan Ciri Warna HSV Dan Gray Level Cooccurence Matrix (GLCM) Pada Citra Jengger Dengan Klasifikasi K-Nearest Neighbour
15,Algoritma Genetika Untuk Optimasi Fuzzy Time Series Dalam Memprediksi Kepadatan Lalu Lintas di Jalan Tol
15,Estimasi Biaya Perangkat Lunak Menggunakan Metode Function Point  (Studi Kasus: CV Aptikma Indonesia)
15,Penentuan Keaslian Tanda Tangan Menggunakan Shape Feature Extraction Techniques Dengan Metode Klasifikasi K Nearest Neighbor Dan Mean Average Precision
15,Optimasi Jumlah Pinjaman Koperasi Menggunakan Fuzzy Tsukamoto Dengan Algoritme Genetika
15,"Analisa Kinerja Algoritma TCP Congestion Control Cubic, Reno, Vegas Dan Westwood+"
15,Peramalan Jumlah Pengunjung Wisata Menggunakan Fuzzy Logical Relationship dan Algoritme Genetika (Studi Kasus Wisatawan Kabupaten Banyuwangi)
15,Optimasi Sisa Bahan Baku Pada Industri Mebel Menggunakan Algoritma Genetika
15,Evaluasi Usability Sistem Computer-Based Test (CBT) Pada SMA Negeri 1 Bojonegoro
15,Pembangunan Aplikasi Cross-Platform Pelacak Kendaraan  dengan Metode Portable Class Library  (Studi Kasus Perusahaan Laundry Taptopick)
15,Sistem Deteksi Dini Bencana Tanah Longsor Berbasis 3D WebGIS
15,Analisis Pengaruh Kualitas Website Terhadap Kepuasan Pelanggan Mister Aladin Dengan Menggunakan Webqual 4.0
15,Analisis Privasi dan Kepercayaan Terhadap Keamanan Data Pengguna Aplikasi On Demand Service Menggunakan Metodologi Structural Equation Modeling
15,Klasifikasi Aritmia Dari Hasil Elektrokardiogram Menggunakan Support Vector Machine Dengan Seleksi Fitur Menggunakan Algoritma Genetika
15,Sentiment Analysis Peringkasan Review Film Menggunakan Metode Information Gain dan K-Nearest Neighbor
15,Pemodelan Sistem Pakar untuk Identifikasi Hama Penyakit Tanaman Tebu dengan Metode Dempster-Shafer
15,Implementasi Metode Dempster-Shafer untuk Diagnosa Defisiensi (Kekurangan) Vitamin pada Tubuh manusia
15,Klasifikasi Kualitas Susu Sapi Menggunakan Metode Support Vector Machine (SVM)
15,Implementasi Metode Dempster-Shafer untuk Diagnosis Penyakit pada Tanaman Kedelai
15,Sistem Pendukung Keputusan Pemilihan Mitra Jasa Pengiriman Barang menggunakan Metode Simple Additive Weighting (SAW) - Technique for Other Reference by Similarity to Ideal Solution (TOPSIS) di Kota Malang
15,Analisis dan Perbaikan Proses Bisnis dengan menggunakan Teknik Esia (Studi Kasus : Departemen Produksi PT XYZ)
15,Analisis Posisi Iklan Banner pada Situs Web Berita Online Terhadap Klik dan Ad Recognition
15,Optimasi Pembagian Barang Alat Tulis Kantor Menggunakan Algoritme Genetika
15,Pembangunan Sistem E-Learning Untuk Kebutuhan TOT  (Training Of Trainer) Guru Pada Smk Yp 17-1 Malang Dengan Menggunakan Framework Codeigniter
15,Perancangan Sistem Deteksi dan Pengenalan Rambu Peringatan Menggunakan Metode Template Matching
15,Klasifikasi Penyakit Typhoid Fever (TF) dan Dengue Haemorhagic Fever (DHF) dengan Menerapkan Algoritma Decision Tree C4.5 (Studi Kasus : Rumah Sakit Wilujeng Kediri)
15,Penerapan Metode Average-Based Fuzzy Time Series Untuk Prediksi Konsumsi Energi Listrik Indonesia
15,Pengembangan WebGIS Untuk Analisis Dan Pemodelan Data Menggunakan Teknik Regresi Spasial  Dan R-Shiny Web Framework (Studi Kasus: Data Kemiskinan dan Zakat Jawa Timur)
15,Aplikasi Perangkat Bergerak Untuk Pencarian Tempat Parkir di Lingkungan Kampus Universitas Brawijaya
15,Sistem Pendukung Keputusan Untuk penentuan mustahik (Penerima Zakat) Menggunakan Metode Fuzzy AHP (F-AHP)
15,Pengenalan Plat Nomor Mobil Menggunakan Metode Learning Vector Quantization
15,Analisis Faktor-Faktor yang Memengaruhi Perilaku Pengguna Google Apps for Education Menggunakan Information Boundary Theory (IBT) dan Technology Acceptance Model (TAM) (Studi Pada Universitas XYZ)
15,Perancangan Perbaikan Bisnis Proses Menggunakan Metode Business Process Improvement Pada Layanan Penerbitan Majalah  (Studi Pada PT. East Java Liberty Coy)
15,Implementasi Metode Artificial Bee Colony - Kmeans (ABCKM) Untuk Pengelompokan Biji Wijen Berdasarkan Sifat Warna Cangkang Biji
15,Halaman Sampul
16,Analisis Faktor-Faktor yang Memengaruhi Perilaku Pengguna Sistem Informasi Akademik Mahasiswa dalam Penciptaan Kata Sandi Kuat dengan Menggunakan Protection Motivation Theory (Studi pada XYZ)
